0, -0.16, -0.22, -0.01, 0.51, -10.30, -0.66, 270.56, -2.19, 92.87
11, -0.14, -0.21, -0.02, 0.30, -10.07, -0.18, 270.44, -2.13, 92.94
20, -0.11, -0.17, -0.03, 0.28, -10.01, -0.11, 270.38, -2.13, 93.00
30, -0.09, -0.14, -0.05, 0.30, -10.09, -0.01, 270.31, -2.13, 93.06
41, -0.11, -0.11, -0.09, 0.47, -10.32, 0.08, 270.31, -2.06, 93.12
50, -0.10, -0.10, -0.14, 0.54, -10.42, 0.24, 270.31, -2.00, 93.12
61, -0.07, -0.09, -0.18, 0.49, -10.33, 0.23, 270.38, -1.88, 93.19
73, -0.03, -0.08, -0.21, -0.12, -9.87, 0.08, 270.50, -1.69, 93.19
84, 0.00, -0.06, -0.21, -0.10, -9.72, -0.04, 270.56, -1.56, 93.19
97, 0.06, -0.01, -0.15, 0.01, -9.65, -0.23, 270.69, -1.50, 93.12
107, 0.08, 0.03, -0.10, 0.27, -9.62, -0.38, 270.75, -1.44, 93.12
120, 0.09, 0.09, -0.07, 0.61, -9.46, -0.60, 270.81, -1.37, 93.06
131, 0.08, 0.15, -0.07, 0.51, -9.47, -0.62, 271.13, -1.31, 93.00
141, 0.07, 0.21, -0.09, 0.31, -9.53, -0.55, 271.31, -1.25, 92.94
154, 0.06, 0.25, -0.12, -0.38, -9.68, -0.30, 271.56, -1.12, 92.94
165, 0.08, 0.29, -0.22, -1.05, -9.81, -0.19, 271.88, -1.00, 92.87
177, 0.10, 0.28, -0.26, -1.24, -9.88, -0.23, 272.19, -0.88, 92.81
188, 0.13, 0.23, -0.27, -1.32, -10.11, -0.20, 272.44, -0.69, 92.75
200, 0.14, 0.19, -0.25, -1.25, -10.12, -0.25, 272.69, -0.56, 92.69
211, 0.15, 0.16, -0.21, -1.04, -10.20, -0.36, 272.94, -0.44, 92.62
223, 0.14, 0.14, -0.16, -0.51, -10.40, -0.46, 273.19, -0.31, 92.44
235, 0.13, 0.13, -0.05, -0.59, -10.40, -0.54, 273.31, -0.25, 92.37
246, 0.11, 0.12, 0.00, -0.82, -10.38, -0.62, 273.38, -0.25, 92.31
258, 0.10, 0.10, 0.05, -1.35, -10.42, -0.65, 273.44, -0.25, 92.25
269, 0.10, 0.07, 0.09, -1.49, -10.37, -0.64, 273.38, -0.31, 92.19
281, 0.10, 0.04, 0.11, -1.46, -10.37, -0.63, 273.31, -0.44, 92.12
292, 0.10, 0.00, 0.13, -0.71, -10.01, -0.42, 273.19, -0.56, 92.06
305, 0.11, -0.02, 0.17, -0.50, -9.96, -0.51, 273.06, -0.63, 92.00
315, 0.12, 0.01, 0.19, -0.32, -9.95, -0.53, 273.00, -0.75, 91.94
328, 0.13, 0.06, 0.19, -0.15, -9.84, -0.50, 272.94, -0.81, 91.81
339, 0.14, 0.12, 0.18, -0.25, -9.78, -0.41, 272.88, -0.94, 91.75
351, 0.15, 0.17, 0.18, -0.45, -9.73, -0.32, 272.88, -1.06, 91.69
362, 0.16, 0.22, 0.17, -0.85, -9.51, -0.18, 273.00, -1.19, 91.50
373, 0.17, 0.26, 0.17, -0.91, -9.48, -0.53, 273.06, -1.31, 91.44
385, 0.16, 0.32, 0.14, -0.82, -9.53, -0.50, 273.13, -1.37, 91.31
396, 0.15, 0.34, 0.14, -0.76, -9.39, -0.44, 273.25, -1.44, 91.25
407, 0.14, 0.36, 0.12, -0.84, -9.42, -0.42, 273.38, -1.50, 91.19
419, 0.12, 0.38, 0.10, -0.90, -9.49, -0.44, 273.50, -1.63, 91.12
430, 0.10, 0.40, 0.08, -1.25, -9.45, -0.51, 273.75, -1.81, 91.12
442, 0.07, 0.41, 0.06, -1.46, -9.26, -0.69, 273.94, -1.81, 91.12
453, 0.03, 0.40, 0.04, -1.65, -9.23, -0.70, 274.13, -1.81, 91.12
464, 0.00, 0.35, -0.01, -2.14, -9.08, -0.56, 274.38, -1.81, 91.12
476, -0.03, 0.30, -0.03, -2.20, -9.04, -0.49, 274.56, -1.81, 91.12
487, -0.06, 0.24, -0.04, -2.13, -8.66, -0.52, 274.69, -1.81, 91.19
499, -0.12, 0.20, -0.06, -1.50, -9.14, -0.54, 274.81, -1.75, 91.25
