0, -0.07, -0.10, -0.02, -0.58, -10.02, -1.11, 286.25, -2.38, 95.44
11, -0.07, -0.11, 0.00, -0.43, -9.96, -0.98, 286.19, -2.38, 95.50
20, -0.07, -0.11, 0.00, -0.43, -9.98, -0.88, 286.13, -2.38, 95.50
30, -0.06, -0.10, 0.01, -0.43, -9.98, -0.88, 286.06, -2.44, 95.56
41, -0.02, -0.09, 0.03, -0.48, -9.81, -0.92, 286.00, -2.44, 95.56
50, -0.01, -0.08, 0.04, -0.52, -9.81, -0.88, 285.94, -2.50, 95.56
62, 0.00, -0.08, 0.05, -0.54, -9.82, -0.82, 285.81, -2.50, 95.56
73, 0.01, -0.09, 0.06, -0.52, -9.88, -0.76, 285.75, -2.56, 95.56
84, 0.01, -0.11, 0.07, -0.39, -9.78, -0.75, 285.63, -2.56, 95.56
96, 0.02, -0.14, 0.09, -0.29, -9.72, -0.84, 285.38, -2.69, 95.50
107, 0.02, -0.15, 0.11, -0.25, -9.82, -0.74, 285.19, -2.75, 95.44
120, 0.03, -0.15, 0.13, -0.41, -9.91, -0.58, 285.06, -2.88, 95.44
130, 0.02, -0.11, 0.12, -0.46, -9.97, -0.57, 284.94, -2.94, 95.37
143, 0.01, -0.09, 0.09, -0.50, -9.97, -0.70, 284.88, -2.94, 95.37
154, 0.00, -0.07, 0.08, -0.43, -9.91, -0.73, 284.75, -3.00, 95.31
166, -0.00, -0.06, 0.07, -0.36, -9.85, -0.83, 284.69, -3.06, 95.31
177, -0.01, -0.05, 0.06, -0.34, -9.90, -0.80, 284.63, -3.06, 95.31
189, -0.00, -0.04, 0.05, -0.39, -9.97, -0.88, 284.56, -3.13, 95.31
200, 0.02, -0.05, 0.02, -0.42, -9.99, -0.83, 284.50, -3.13, 95.31
212, 0.02, -0.06, 0.02, -0.44, -9.99, -0.73, 284.50, -3.13, 95.31
223, 0.04, -0.07, 0.02, -0.41, -10.04, -0.67, 284.44, -3.13, 95.25
235, 0.05, -0.08, 0.01, -0.37, -10.07, -0.64, 284.38, -3.13, 95.19
247, 0.06, -0.08, 0.00, -0.33, -9.83, -0.57, 284.31, -3.13, 95.12
258, 0.08, -0.09, -0.01, -0.29, -9.74, -0.52, 284.31, -3.13, 95.06
271, 0.07, -0.11, -0.02, -0.30, -9.72, -0.52, 284.25, -3.06, 95.00
283, 0.07, -0.11, -0.03, -0.36, -9.80, -0.54, 284.25, -3.06, 94.94
294, 0.06, -0.12, -0.04, -0.43, -9.89, -0.66, 284.19, -3.00, 94.87
306, 0.07, -0.13, -0.06, -0.44, -9.88, -0.64, 284.13, -2.94, 94.75
317, 0.09, -0.15, -0.07, -0.46, -9.85, -0.62, 284.06, -2.94, 94.69
329, 0.12, -0.20, -0.07, -0.40, -9.83, -0.47, 284.00, -2.88, 94.56
341, 0.13, -0.25, -0.07, -0.40, -9.86, -0.52, 283.88, -2.88, 94.50
352, 0.13, -0.30, -0.07, -0.36, -9.90, -0.52, 283.75, -2.81, 94.37
364, 0.13, -0.35, -0.07, -0.20, -9.73, -0.52, 283.63, -2.81, 94.31
377, 0.11, -0.41, -0.07, -0.13, -9.68, -0.65, 283.44, -2.75, 94.25
388, 0.10, -0.46, -0.06, 0.25, -9.69, -1.17, 282.94, -2.75, 94.12
400, 0.09, -0.52, -0.06, 0.44, -9.72, -1.20, 282.69, -2.69, 94.06
411, 0.10, -0.52, -0.06, 0.59, -9.66, -1.23, 282.44, -2.69, 94.00
423, 0.11, -0.52, -0.06, 0.80, -9.52, -1.31, 282.13, -2.69, 93.87
434, 0.12, -0.50, -0.06, 1.02, -9.50, -1.65, 281.88, -2.69, 93.81
446, 0.12, -0.44, -0.05, 1.02, -9.63, -1.85, 281.50, -2.63, 93.69
457, 0.11, -0.37, -0.04, 0.85, -9.98, -1.89, 281.31, -2.63, 93.62
469, 0.10, -0.25, -0.04, 0.72, -10.01, -1.93, 281.19, -2.63, 93.56
480, 0.09, -0.20, -0.05, 0.69, -10.09, -1.91, 281.13, -2.63, 93.50
492, 0.10, -0.15, -0.05, 0.67, -10.09, -1.95, 281.06, -2.56, 93.44
504, 0.10, -0.12, -0.05, 0.56, -9.92, -1.77, 281.00, -2.50, 93.31
515, 0.10, -0.09, -0.05, 0.56, -9.87, -1.62, 281.00, -2.50, 93.31
528, 0.09, -0.07, -0.05, 0.44, -9.87, -1.49, 281.00, -2.50, 93.25
538, 0.08, -0.07, -0.06, 0.41, -9.84, -1.51, 281.00, -2.44, 93.19
551, 0.08, -0.07, -0.06, 0.41, -9.78, -1.42, 281.00, -2.44, 93.12
562, 0.09, -0.08, -0.06, 0.45, -9.70, -1.27, 280.94, -2.38, 93.06
574, 0.09, -0.10, -0.06, 0.49, -9.58, -1.04, 280.94, -2.38, 93.00
585, 0.08, -0.13, -0.05, 0.46, -9.53, -1.03, 280.81, -2.31, 92.94
597, 0.08, -0.15, -0.05, 0.57, -9.36, -0.98, 280.75, -2.31, 92.87
608, 0.07, -0.19, -0.03, 0.64, -9.44, -1.02, 280.69, -2.31, 92.81
620, 0.05, -0.19, -0.03, 0.66, -9.52, -0.99, 280.56, -2.25, 92.81
631, 0.04, -0.18, -0.03, 0.69, -9.51, -1.05, 280.69, -2.06, 92.87
643, 0.03, -0.17, -0.03, 0.77, -9.58, -1.21, 280.81, -1.88, 93.00
654, 0.02, -0.14, -0.03, 0.79, -9.53, -1.18, 281.13, -1.50, 93.19
666, -0.01, -0.11, -0.03, 0.84, -9.50, -1.18, 281.06, -1.44, 93.19
677, -0.08, -0.08, -0.04, 1.09, -9.25, -1.66, 281.06, -1.44, 93.25
689, -0.10, -0.04, -0.03, 1.02, -9.18, -1.81, 281.06, -1.44, 93.31
702, -0.11, -0.01, -0.01, 0.99, -9.19, -1.92, 281.06, -1.44, 93.37
713, -0.13, 0.01, -0.01, 1.02, -9.37, -1.67, 281.06, -1.44, 93.44
725, -0.14, 0.01, -0.00, 0.87, -9.49, -1.74, 281.06, -1.44, 93.50
736, -0.18, 0.04, 0.01, 0.44, -9.09, -1.90, 281.06, -1.44, 93.75
748, -0.23, 0.10, 0.09, 0.40, -9.22, -1.78, 281.06, -1.50, 93.87
759, -0.24, 0.15, 0.13, 0.44, -9.20, -1.69, 281.06, -1.56, 94.00
770, -0.26, 0.21, 0.16, 0.49, -9.43, -1.57, 281.13, -1.63, 94.12
782, -0.29, 0.28, 0.16, -0.16, -10.70, -0.88, 281.19, -1.69, 94.31
793, -0.29, 0.34, 0.12, -0.70, -10.90, -0.96, 281.50, -1.75, 94.62
805, -0.30, 0.38, 0.07, -1.01, -11.00, -0.28, 281.75, -1.75, 94.81
817, -0.30, 0.42, -0.01, -0.87, -10.64, -0.32, 282.00, -1.69, 94.94
828, -0.20, 0.33, -0.13, -0.33, -10.34, -0.40, 282.31, -1.63, 95.06
840, -0.15, 0.26, -0.15, 0.07, -10.10, -0.41, 282.50, -1.50, 95.12
853, -0.11, 0.19, -0.17, 0.41, -9.61, -0.65, 282.75, -1.37, 95.19
864, -0.10, 0.16, -0.17, 0.63, -9.84, -0.73, 282.94, -1.31, 95.25
876, -0.09, 0.14, -0.14, 0.78, -10.09, -0.68, 283.19, -1.12, 95.37
887, -0.05, 0.14, -0.08, 0.49, -10.41, -0.39, 283.31, -1.12, 95.37
899, -0.03, 0.17, -0.06, 0.17, -10.36, -0.30, 283.50, -1.06, 95.44
911, 0.01, 0.20, -0.06, -0.32, -10.19, -0.17, 283.63, -1.00, 95.44
922, 0.07, 0.22, -0.08, -1.07, -9.77, -0.24, 283.81, -0.94, 95.37
934, 0.11, 0.23, -0.11, -1.19, -9.68, -0.35, 284.19, -0.81, 95.25
945, 0.14, 0.22, -0.14, -0.86, -9.54, -0.82, 284.44, -0.69, 95.12
957, 0.19, 0.22, -0.15, -0.85, -9.68, -0.82, 284.63, -0.63, 95.06
968, 0.18, 0.22, -0.12, -0.83, -9.71, -0.85, 284.88, -0.56, 94.94
980, 0.17, 0.21, -0.10, -0.89, -9.83, -0.80, 285.00, -0.50, 94.87
991, 0.15, 0.18, -0.07, -1.08, -9.84, -0.73, 285.19, -0.44, 94.75
1004, 0.11, 0.12, -0.04, -1.24, -9.89, -0.75, 285.31, -0.37, 94.69
1016, 0.07, 0.05, -0.02, -1.41, -9.89, -0.75, 285.31, -0.37, 94.62
1027, 0.05, -0.10, 0.03, -1.45, -9.94, -0.86, 285.19, -0.44, 94.62
1039, 0.04, -0.15, 0.04, -1.27, -10.02, -1.11, 285.13, -0.44, 94.56
1051, 0.03, -0.19, 0.06, -1.06, -10.23, -1.17, 284.94, -0.50, 94.56
1062, 0.03, -0.22, 0.08, -0.80, -10.15, -1.09, 284.75, -0.50, 94.56
1074, 0.03, -0.24, 0.10, -0.69, -10.13, -1.02, 284.38, -0.69, 94.56
1087, 0.03, -0.22, 0.12, -0.48, -10.02, -0.98, 284.19, -0.75, 94.50
1099, 0.05, -0.20, 0.11, -0.56, -9.89, -0.83, 284.00, -0.81, 94.50
1110, 0.07, -0.19, 0.10, -0.69, -9.76, -0.75, 283.81, -0.88, 94.44
1122, 0.07, -0.18, 0.09, -0.76, -9.77, -0.74, 283.69, -0.94, 94.37
1134, 0.09, -0.17, 0.07, -0.95, -9.69, -0.80, 283.38, -1.00, 94.31
1145, 0.10, -0.18, 0.06, -1.00, -9.80, -0.81, 283.25, -1.06, 94.25
1157, 0.12, -0.20, 0.04, -1.04, -9.72, -0.68, 283.13, -1.06, 94.19
1168, 0.11, -0.22, 0.05, -0.96, -9.57, -0.67, 282.94, -1.12, 94.12
1180, 0.10, -0.23, 0.04, -0.89, -9.47, -0.71, 282.81, -1.19, 94.06
1193, 0.10, -0.24, 0.04, -0.81, -9.41, -0.73, 282.50, -1.19, 93.94
1204, 0.10, -0.24, 0.02, -0.76, -9.42, -0.61, 282.38, -1.25, 93.87
1216, 0.09, -0.23, 0.01, -0.76, -9.38, -0.55, 282.25, -1.25, 93.81
1228, 0.07, -0.22, -0.01, -0.69, -9.39, -0.49, 282.06, -1.31, 93.75
1239, 0.03, -0.21, -0.01, -0.68, -9.34, -0.63, 281.88, -1.37, 93.75
1251, 0.01, -0.21, -0.02, -0.63, -9.32, -0.72, 281.56, -1.44, 93.75
1263, -0.01, -0.19, -0.03, -0.60, -9.42, -0.69, 281.50, -1.44, 93.75
1276, -0.04, -0.17, -0.04, -0.73, -9.40, -0.43, 281.38, -1.44, 93.81
