0, -0.02, 0.03, 0.00, 1.09, -9.90, -0.16, 114.06, 5.94, 91.37
10, -0.02, 0.04, 0.01, 1.13, -9.92, -0.12, 114.06, 5.94, 91.37
20, -0.01, 0.02, 0.01, 1.07, -9.89, -0.12, 114.06, 5.94, 91.37
30, 0.00, -0.01, 0.02, 0.92, -9.81, -0.03, 114.19, 5.88, 91.37
41, 0.01, -0.04, 0.02, 0.90, -9.81, 0.00, 114.12, 5.88, 91.31
50, 0.03, -0.05, 0.02, 0.87, -9.89, -0.01, 114.06, 5.88, 91.31
60, 0.03, -0.04, 0.03, 0.87, -9.97, -0.04, 114.00, 5.81, 91.31
71, 0.02, -0.03, 0.04, 0.90, -9.95, 0.01, 114.00, 5.81, 91.31
82, 0.01, -0.02, 0.04, 0.98, -9.93, 0.00, 113.87, 5.75, 91.25
92, 0.02, -0.02, 0.04, 1.26, -9.79, -0.10, 113.87, 5.75, 91.25
103, 0.04, -0.04, 0.04, 1.22, -9.78, -0.07, 113.81, 5.75, 91.25
116, 0.04, -0.07, 0.03, 1.17, -9.78, -0.01, 113.75, 5.75, 91.19
126, 0.03, -0.06, 0.03, 1.13, -9.78, -0.02, 113.69, 5.69, 91.19
137, 0.03, -0.03, 0.03, 1.14, -9.81, -0.16, 113.69, 5.69, 91.19
148, 0.02, -0.01, 0.03, 1.14, -9.80, -0.25, 113.69, 5.69, 91.19
160, 0.01, 0.01, 0.03, 1.18, -9.80, -0.18, 113.69, 5.69, 91.12
171, -0.00, 0.02, 0.03, 0.98, -9.78, -0.03, 113.62, 5.63, 91.12
182, -0.01, 0.01, 0.02, 0.95, -9.93, -0.09, 113.62, 5.63, 91.12
193, -0.00, -0.03, 0.02, 0.95, -9.94, -0.22, 113.62, 5.63, 91.12
205, -0.01, -0.04, 0.02, 0.93, -9.91, -0.24, 113.56, 5.63, 91.12
216, -0.01, -0.05, 0.02, 0.95, -9.88, -0.18, 113.50, 5.63, 91.19
227, -0.01, -0.06, 0.02, 1.00, -9.83, -0.18, 113.50, 5.56, 91.19
239, -0.01, -0.05, 0.02, 1.02, -9.78, -0.20, 113.44, 5.56, 91.19
