0, 0.11, -0.22, 0.06, 0.09, -9.52, -1.03, 281.81, -1.50, 93.12
11, 0.09, -0.21, 0.06, 0.04, -9.55, -1.05, 281.69, -1.50, 93.12
20, 0.08, -0.22, 0.07, 0.04, -9.63, -1.08, 281.69, -1.50, 93.12
30, 0.06, -0.20, 0.07, 0.07, -9.73, -1.08, 281.56, -1.50, 93.12
41, 0.04, -0.18, 0.07, 0.17, -9.74, -1.16, 281.44, -1.44, 93.25
50, 0.02, -0.15, 0.05, 0.26, -9.75, -1.20, 281.44, -1.37, 93.37
61, -0.01, -0.13, 0.03, 0.23, -9.67, -1.03, 281.44, -1.37, 93.44
72, -0.03, -0.11, 0.03, 0.23, -9.67, -1.03, 281.44, -1.31, 93.50
84, -0.03, -0.07, 0.03, 0.17, -9.63, -0.81, 281.38, -1.25, 93.56
95, -0.02, -0.07, 0.03, 0.19, -9.75, -0.86, 281.38, -1.25, 93.62
106, 0.01, -0.09, 0.01, 0.06, -10.09, -0.44, 281.31, -1.25, 93.62
118, 0.03, -0.13, 0.01, -0.26, -10.13, -0.27, 281.25, -1.25, 93.62
129, 0.04, -0.16, 0.00, -0.48, -10.21, -0.29, 281.19, -1.25, 93.56
141, 0.04, -0.19, 0.01, -0.08, -9.13, -0.96, 280.94, -1.31, 93.50
153, 0.01, -0.17, 0.07, 0.20, -9.09, -1.02, 280.81, -1.31, 93.50
164, -0.01, -0.13, 0.08, 0.43, -9.25, -1.20, 280.69, -1.37, 93.50
177, -0.04, -0.05, 0.08, 0.61, -9.74, -1.37, 280.56, -1.44, 93.56
187, -0.06, 0.01, 0.06, 0.63, -9.74, -1.42, 280.56, -1.50, 93.56
198, -0.07, 0.08, 0.06, 0.65, -9.73, -1.49, 280.63, -1.50, 93.69
211, -0.09, 0.15, 0.06, 0.66, -9.50, -1.37, 280.69, -1.56, 93.75
221, -0.11, 0.20, 0.06, 0.53, -9.48, -1.42, 280.81, -1.56, 93.81
234, -0.18, 0.30, 0.06, 0.37, -9.46, -1.49, 280.94, -1.63, 93.94
245, -0.21, 0.33, 0.06, 0.07, -9.81, -1.55, 281.13, -1.63, 94.06
255, -0.24, 0.36, 0.04, -0.22, -10.16, -1.38, 281.31, -1.63, 94.19
268, -0.28, 0.39, 0.01, -0.44, -10.59, -1.32, 281.50, -1.63, 94.31
280, -0.31, 0.38, -0.05, -0.55, -10.94, -1.11, 281.75, -1.56, 94.50
291, -0.33, 0.34, -0.10, -0.62, -10.64, -0.77, 282.25, -1.44, 94.87
303, -0.34, 0.23, -0.14, -0.42, -10.45, -0.70, 282.50, -1.31, 95.06
315, -0.32, 0.18, -0.13, 0.06, -10.04, -0.53, 282.63, -1.25, 95.25
326, -0.29, 0.15, -0.11, 0.30, -9.84, -0.56, 282.81, -1.19, 95.44
338, -0.26, 0.14, -0.10, 0.48, -9.75, -0.58, 283.06, -1.06, 95.69
349, -0.26, 0.14, -0.08, 0.50, -9.58, -0.56, 283.19, -1.00, 95.81
362, -0.26, 0.15, -0.07, 0.39, -9.50, -0.56, 283.31, -0.94, 96.00
372, -0.26, 0.21, -0.05, 0.25, -9.49, -0.59, 283.50, -0.94, 96.12
385, -0.26, 0.24, -0.05, -0.04, -9.55, -0.59, 283.63, -0.88, 96.25
397, -0.26, 0.26, -0.04, -0.24, -9.67, -0.66, 283.81, -0.88, 96.44
408, -0.26, 0.28, -0.04, -0.49, -9.78, -0.59, 284.19, -0.75, 96.69
